,empty_rows,rows,num_ratio,dollar_count,Table
556,11,34,0.4892086330935252,7,1
557,10,36,0.5,8,1
558,7,44,0.26424870466321243,3,1
559,12,44,0.1450980392156863,8,1
560,8,32,0.17391304347826086,2,1
561,9,24,0.9193548387096774,12,1
562,8,34,0.5540540540540541,1,1
563,9,33,0.22962962962962963,0,1
564,13,59,0.7738095238095238,0,1
565,54,196,0.43612334801762115,1,1
566,52,174,0.9150326797385621,0,1
567,6,48,0.42358078602620086,4,1
568,2,29,0.47342995169082125,5,1
569,7,34,0.6153846153846154,0,1
570,11,39,0.12244897959183673,1,1
571,2,20,0.21621621621621623,4,1
572,2,20,0.171875,2,1
573,12,54,0.018518518518518517,1,1
574,11,45,0.0462046204620462,7,1
575,8,46,0.0633245382585752,6,1
576,17,68,0.15555555555555556,11,1
577,8,48,0.02,0,1
578,2,45,0.21403508771929824,7,1
579,7,33,0.18128654970760233,10,1
580,25,67,0.3212121212121212,10,1
581,8,24,0.04132231404958678,1,1
582,17,57,0.28668941979522183,18,1
583,10,57,0.13755458515283842,13,1
584,13,51,0.12684365781710916,10,1
585,9,42,0.055288461538461536,1,1
586,12,41,0.07547169811320754,0,1
587,12,53,0.0951219512195122,0,1
588,18,63,0.20077220077220076,11,1
589,14,48,0.18725099601593626,22,1
590,8,47,0.08505154639175258,8,1
591,12,48,0.11498257839721254,11,1
592,11,47,0.036923076923076927,1,1
593,9,45,0.035175879396984924,5,1
594,12,75,0.558303886925795,4,1
595,42,127,0.47639484978540775,2,1
596,21,64,0.3543307086614173,7,1
597,49,130,0.24509803921568626,12,1
598,6,18,0.2916666666666667,4,1
599,23,63,0.06698564593301436,0,1
600,2,56,0.21287128712871287,2,1
601,5,18,0.2878787878787879,2,1
602,22,65,0.21341463414634146,8,1
603,22,52,0.6764705882352942,14,1
604,20,63,0.24022346368715083,10,1
605,20,48,0.6915887850467289,18,1
606,34,85,0.19463087248322147,8,1
607,14,40,0.6395348837209303,18,1
608,13,66,0.2823529411764706,10,1
609,15,48,0.2585034013605442,7,1
610,12,35,0.7051282051282052,14,1
611,10,57,0.35911602209944754,9,1
612,54,128,0.17424242424242425,5,1
613,13,42,0.7380952380952381,18,1
614,24,81,0.2714285714285714,0,1
615,12,37,0.7040816326530612,18,1
616,14,63,0.2980132450331126,9,1
617,16,50,0.34814814814814815,6,1
618,26,76,0.33098591549295775,7,1
619,14,43,0.3020833333333333,6,1
620,14,42,0.2857142857142857,6,1
621,14,42,0.2826086956521739,6,1
622,13,74,0.41700404858299595,8,1
623,14,40,0.26666666666666666,6,1
624,14,44,0.31,6,1
625,14,43,0.27956989247311825,6,1
626,14,42,0.28888888888888886,6,1
627,14,40,0.25882352941176473,6,1
628,14,44,0.31313131313131315,6,1
629,14,42,0.27586206896551724,6,1
630,14,43,0.27956989247311825,6,1
631,14,43,0.2777777777777778,6,1
632,14,43,0.27956989247311825,6,1
633,23,58,0.04583333333333333,0,1
634,14,43,0.30526315789473685,6,1
635,14,41,0.1518987341772152,6,1
636,14,42,0.2857142857142857,6,1
637,14,44,0.31313131313131315,6,1
638,14,43,0.30526315789473685,6,1
639,14,44,0.3163265306122449,6,1
640,14,44,0.3076923076923077,6,1
641,14,42,0.2826086956521739,6,1
642,14,44,0.3,6,1
643,14,42,0.29545454545454547,6,1
644,12,75,0.4368231046931408,10,1
645,14,44,0.31683168316831684,6,1
646,15,47,0.3017241379310345,6,1
647,15,53,0.3357142857142857,6,1
648,14,37,0.16,6,1
649,14,42,0.27586206896551724,6,1
650,13,39,0.189873417721519,6,1
651,12,33,0.4507042253521127,28,1
652,54,131,0.46218487394957986,0,1
653,56,133,0.47413793103448276,10,1
654,18,47,0.38571428571428573,16,1
655,16,52,0.037162162162162164,1,1
656,16,42,0.42045454545454547,16,1
657,11,30,0.9491525423728814,4,1
658,11,61,0.5203619909502263,11,1
659,18,54,0.9367816091954023,16,1
660,12,42,0.4017857142857143,8,1
661,14,33,0.9117647058823529,12,1
662,10,53,0.3300970873786408,16,1
663,12,34,0.9090909090909091,24,1
664,17,95,0.5571428571428572,3,1
665,14,59,0.9738219895287958,3,1
666,16,56,0.17352941176470588,7,1
667,10,61,0.1509433962264151,5,1
668,25,113,0.36666666666666664,8,1
669,19,63,0.254416961130742,8,1
670,16,56,0.25773195876288657,14,1
671,16,57,0.059369202226345084,0,1
672,17,59,0.05463182897862233,2,1
673,22,66,0.1305732484076433,3,1
674,9,51,0.09090909090909091,2,1
675,9,45,0.11418685121107267,2,1
676,6,30,0.2206896551724138,2,1
677,14,43,0.10266159695817491,13,1
678,18,70,0.2222222222222222,31,1
679,11,43,0.08064516129032258,4,1
680,14,66,0.4512820512820513,10,1
681,14,61,0.4678362573099415,9,1
682,10,39,0.08225108225108226,6,1
683,8,38,0.07667731629392971,6,1
684,15,64,0.1484848484848485,14,1
685,18,58,0.2145922746781116,11,1
686,18,77,0.38782051282051283,20,1
687,16,57,0.09578544061302682,12,1
688,8,41,0.1773049645390071,5,1
689,10,45,0.40969162995594716,10,1
690,22,52,0.42948717948717946,10,1
691,16,56,0.5270935960591133,18,1
692,9,48,0.13962264150943396,3,1
693,4,39,0.20114942528735633,3,1
694,7,41,0.22485207100591717,3,1
695,21,72,0.25485436893203883,24,1
696,17,65,0.18586387434554974,23,1
697,24,78,0.12352941176470589,10,1
698,18,62,0.10344827586206896,4,1
699,11,41,0.13076923076923078,6,1
700,12,53,0.1078838174273859,7,1
701,12,49,0.0705596107055961,1,1
702,11,36,0.05511811023622047,0,1
703,28,70,0.2054794520547945,0,1
704,15,63,0.12169312169312169,6,1
705,14,43,0.12043795620437957,10,1
706,15,51,0.06231454005934718,1,1
707,12,53,0.05473684210526316,0,1
708,15,54,0.04481792717086835,0,1
709,47,106,0.14732142857142858,2,1
710,12,54,0.058673469387755105,0,1
711,18,62,0.19215686274509805,9,1
712,26,80,0.19254658385093168,10,1
713,13,51,0.2210144927536232,16,1
714,30,89,0.28054298642533937,7,1
715,20,74,0.18971061093247588,6,1
716,15,54,0.05555555555555555,4,1
717,7,24,0.33695652173913043,3,1
718,6,15,0.14,0,1
719,13,46,0.12931034482758622,3,1
720,49,128,0.20675105485232068,5,1
721,11,50,0.12260536398467432,6,1
722,21,56,0.24169184290030213,30,1
723,36,90,0.34649122807017546,27,1
724,29,91,0.15942028985507245,1,1
725,15,55,0.42,12,1
726,36,135,0.4339622641509434,8,1
727,15,45,0.3114754098360656,12,1
728,30,78,0.2903225806451613,8,1
729,12,51,0.3170731707317073,12,1
730,52,152,0.09821428571428571,0,1
731,20,68,0.32673267326732675,8,1
732,27,100,0.25133689839572193,6,1
733,26,84,0.3147208121827411,6,1
734,16,82,0.40703517587939697,8,1
735,20,72,0.35365853658536583,5,1
736,16,68,0.358974358974359,8,1
737,24,74,0.3357142857142857,8,1
738,11,39,0.32727272727272727,7,1
739,18,65,0.3235294117647059,7,1
740,15,55,0.3815028901734104,8,1
741,12,43,0.3652173913043478,19,1
742,12,44,0.3157894736842105,12,1
743,28,90,0.3423913043478261,9,1
744,20,64,0.2967741935483871,6,1
745,12,45,0.26548672566371684,16,1
746,30,83,0.3170731707317073,16,1
747,16,52,0.29464285714285715,12,1
748,22,70,0.2737430167597765,8,1
749,19,64,0.3081081081081081,8,1
750,24,76,0.3149171270718232,6,1
751,17,77,0.41262135922330095,6,1
752,16,64,0.38095238095238093,6,1
753,22,96,0.2826086956521739,18,1
754,16,68,0.4046242774566474,6,1
755,22,87,0.3878787878787879,6,1
756,59,168,0.2773109243697479,18,1
757,12,52,0.3380281690140845,5,1
758,14,54,0.36619718309859156,6,1
759,9,30,0.2830188679245283,12,1
760,11,35,0.2711864406779661,16,1
761,9,31,0.4025974025974026,16,1
762,18,68,0.4005305039787798,25,1
763,8,31,0.1111111111111111,4,1
764,31,87,0.6582914572864321,0,1
765,16,76,0.7104677060133631,40,1
766,19,63,0.6,60,1
767,42,132,0.5182926829268293,2,1
768,24,83,0.7269736842105263,9,1
769,15,39,0.48677248677248675,20,1
770,9,33,0.47804878048780486,7,1
771,10,39,0.5982142857142857,7,1
772,11,36,0.5867768595041323,0,1
773,6,35,0.40588235294117647,4,1
774,39,179,0.5977011494252874,1,1
775,13,38,0.55,5,1
776,13,36,0.14666666666666667,7,1
777,7,20,0.3617021276595745,20,1
778,13,41,0.47398843930635837,0,1
779,6,31,0.4024390243902439,0,1
780,13,63,0.7065637065637066,0,1
781,14,82,0.5754189944134078,0,1
782,6,59,0.6735218508997429,0,1
783,11,28,0.21568627450980393,20,1
784,5,25,0.35384615384615387,1,1
785,11,33,0.45185185185185184,30,1
786,10,28,0.36585365853658536,20,1
787,5,25,0.6136363636363636,4,1
788,6,25,0.5700934579439252,0,1
789,6,27,0.37777777777777777,1,1
790,16,40,0.18834080717488788,24,1
791,20,78,0.5436241610738255,10,1
792,22,55,0.1540785498489426,20,1
793,12,50,0.5862068965517241,6,1
794,8,28,0.5495495495495496,4,1
795,17,39,0.37579617834394907,20,1
796,7,51,0.6397058823529411,40,1
797,12,36,0.21033210332103322,22,1
798,13,53,0.5847457627118644,5,1
799,21,59,0.12982456140350876,8,1
800,14,38,0.4074074074074074,0,1
801,15,51,0.6066350710900474,6,1
802,20,58,0.27154046997389036,15,1
803,9,46,0.5407407407407407,19,1
804,38,108,0.5289855072463768,29,1
805,14,45,0.13176470588235295,16,1
806,3,19,0.27058823529411763,1,1
807,3,19,0.25274725274725274,1,1
808,17,52,0.4098360655737705,32,1
809,9,46,0.4858757062146893,7,1
810,8,30,0.5547945205479452,1,1
811,6,46,0.14122137404580154,0,1
812,3,51,0.17407407407407408,0,1
813,4,43,0.15126050420168066,1,1
814,8,31,0.13664596273291926,8,1
815,28,95,0.12390924956369982,25,1
816,15,57,0.21189591078066913,20,1
817,13,40,0.05084745762711865,2,1
818,49,124,0.19488817891373802,24,1
819,17,51,0.13513513513513514,21,1
820,11,40,0.17110266159695817,19,1
821,20,74,0.04489164086687306,10,1
822,3,25,0.1686746987951807,2,1
823,4,24,0.15841584158415842,2,1
824,6,38,0.10810810810810811,4,1
825,16,47,0.027491408934707903,1,1
826,31,98,0.17179902755267423,26,1
827,37,113,0.439873417721519,17,1
828,34,93,0.2861271676300578,31,1
829,24,69,0.06698564593301436,4,1
830,39,122,0.412751677852349,3,1
831,20,77,0.43656716417910446,23,1
832,30,104,0.398989898989899,20,1
833,29,82,0.1015625,0,1
834,41,153,0.4340836012861736,10,1
835,36,112,0.08762886597938144,0,1
836,19,108,0.5037593984962406,2,1
837,18,86,0.46956521739130436,8,1
838,18,66,0.38219895287958117,8,1
839,14,52,0.33986928104575165,8,1
840,21,80,0.5047619047619047,2,1
841,27,91,0.47580645161290325,6,1
842,18,72,0.4935897435897436,11,1
843,22,102,0.40524781341107874,11,1
844,14,62,0.36827195467422097,13,1
845,21,66,0.1743119266055046,1,1
846,5,33,0.1926605504587156,2,1
847,3,17,0.16666666666666666,4,1
0,10,25,0.05128205128205128,0,0
1,41,107,0.04472843450479233,0,0
2,0,1,0.0,0,0
3,0,0,0.0,0,0
4,5,17,0.009174311926605505,0,0
5,0,0,0.0,0,0
6,0,0,0.0,0,0
7,14,42,0.046153846153846156,0,0
8,0,0,0.0,0,0
9,0,0,0.0,0,0
10,0,0,0.0,0,0
11,11,43,0.0,0,0
12,22,61,0.07692307692307693,0,0
13,7,26,0.0,0,0
14,32,116,0.02047244094488189,1,0
15,12,57,0.033288948069241014,0,0
16,13,60,0.02262443438914027,5,0
17,14,61,0.03651685393258427,2,0
18,15,62,0.018575851393188854,0,0
19,7,26,0.004098360655737705,0,0
20,0,0,0.0,0,0
21,0,0,0.0,0,0
22,13,44,0.011363636363636364,0,0
23,50,138,0.007633587786259542,0,0
24,8,24,0.05263157894736842,0,0
25,0,0,0.0,0,0
26,0,0,0.0,0,0
27,13,54,0.007722007722007722,0,0
28,8,52,0.012006861063464836,0,0
29,2,7,0.045454545454545456,0,0
30,7,48,0.061371841155234655,14,0
31,8,32,0.07352941176470588,9,0
32,4,10,0.07407407407407407,0,0
33,36,104,0.0058309037900874635,0,0
34,9,52,0.010507880910683012,0,0
35,9,54,0.005,0,0
36,7,33,0.026627218934911243,5,0
37,12,38,0.18181818181818182,0,0
38,39,95,0.15471698113207547,25,0
39,19,73,0.1415929203539823,7,0
40,12,42,0.15254237288135594,20,0
41,14,56,0.07474747474747474,18,0
42,12,39,0.10222222222222223,8,0
43,0,0,0.0,0,0
44,20,55,0.07194244604316546,5,0
45,10,46,0.07952286282306163,9,0
46,13,53,0.10734463276836158,29,0
47,10,45,0.10191082802547771,22,0
48,7,34,0.04020100502512563,4,0
49,13,39,0.06818181818181818,0,0
50,0,0,0.0,0,0
51,0,0,0.0,0,0
52,0,0,0.0,0,0
53,0,0,0.0,0,0
54,0,0,0.0,0,0
55,0,0,0.0,0,0
56,14,54,0.056768558951965066,0,0
57,13,52,0.05263157894736842,0,0
58,7,54,0.0272,0,0
59,11,46,0.015873015873015872,0,0
60,10,53,0.01079136690647482,0,0
61,8,49,0.006342494714587738,0,0
62,6,49,0.0364963503649635,1,0
63,8,51,0.024074074074074074,1,0
64,11,53,0.0697211155378486,11,0
65,0,0,0.0,0,0
66,17,57,0.018912529550827423,0,0
67,9,52,0.013461538461538462,0,0
68,9,51,0.024390243902439025,3,0
69,8,52,0.03858520900321544,1,0
70,8,48,0.02952755905511811,2,0
71,11,50,0.03289473684210526,0,0
72,10,53,0.009708737864077669,0,0
73,10,49,0.0066815144766146995,0,0
74,16,56,0.02030456852791878,1,0
75,15,57,0.04337899543378995,0,0
76,12,63,0.01953125,0,0
77,7,48,0.013806706114398421,0,0
78,6,37,0.040268456375838924,1,0
79,12,57,0.03164556962025317,0,0
80,10,54,0.04070796460176991,1,0
81,5,35,0.06334841628959276,1,0
82,9,48,0.09477756286266925,13,0
83,7,39,0.11494252873563218,16,0
84,6,49,0.028409090909090908,7,0
85,12,54,0.024229074889867842,3,0
86,8,47,0.022556390977443608,0,0
87,29,79,0.05806451612903226,0,0
88,9,31,0.03361344537815126,1,0
89,11,42,0.09090909090909091,5,0
90,0,0,0.0,0,0
91,0,1,0.0,0,0
92,0,0,0.0,0,0
93,0,0,0.0,0,0
94,0,0,0.0,0,0
95,5,26,0.003875968992248062,0,0
96,0,0,0.0,0,0
97,0,0,0.0,0,0
98,20,87,0.003703703703703704,0,0
99,0,0,0.0,0,0
100,3,10,0.01694915254237288,0,0
101,0,0,0.0,0,0
102,0,0,0.0,0,0
103,15,49,0.004694835680751174,0,0
104,12,52,0.01486988847583643,0,0
105,9,49,0.008417508417508417,0,0
106,8,40,0.006928406466512702,0,0
107,0,0,0.0,0,0
108,0,0,0.0,0,0
109,3,11,0.13793103448275862,0,0
110,6,36,0.0022371364653243847,0,0
111,10,42,0.016172506738544475,0,0
112,7,22,0.05714285714285714,0,0
113,2,5,0.041666666666666664,0,0
114,27,96,0.08024691358024691,0,0
115,0,0,0.0,0,0
116,0,0,0.0,0,0
117,0,0,0.0,0,0
118,16,62,0.021484375,0,0
119,6,47,0.008264462809917356,0,0
120,0,0,0.0,0,0
121,4,18,0.03355704697986577,0,0
122,0,0,0.0,0,0
123,11,49,0.03368421052631579,7,0
124,7,44,0.018779342723004695,0,0
125,9,51,0.04554079696394687,6,0
126,17,41,0.22727272727272727,0,0
127,25,64,0.16279069767441862,0,0
128,32,74,0.1282051282051282,0,0
129,10,49,0.037815126050420166,11,0
130,24,59,0.10606060606060606,0,0
131,0,0,0.0,0,0
132,11,37,0.05102040816326531,2,0
133,0,0,0.0,0,0
134,0,0,0.0,0,0
135,10,46,0.01411764705882353,0,0
136,13,55,0.012121212121212121,0,0
137,12,49,0.014736842105263158,0,0
138,14,55,0.03490759753593429,0,0
139,11,54,0.07167235494880546,0,0
140,11,55,0.016666666666666666,0,0
141,9,46,0.02702702702702703,6,0
142,0,0,0.0,0,0
143,9,49,0.013282732447817837,0,0
144,10,42,0.021447721179624665,0,0
145,17,65,0.0189328743545611,1,0
146,10,42,0.07297297297297298,4,0
147,9,54,0.044142614601018676,2,0
148,0,0,0.0,0,0
149,0,1,0.0,0,0
150,4,25,0.016666666666666666,0,0
151,0,0,0.0,0,0
152,0,1,0.0,0,0
153,0,0,0.0,0,0
154,14,53,0.02066115702479339,1,0
155,13,40,0.012121212121212121,0,0
156,13,42,0.002857142857142857,0,0
157,7,23,0.005319148936170213,0,0
158,10,26,0.005747126436781609,0,0
159,0,0,0.0,0,0
160,0,0,0.0,0,0
161,0,0,0.0,0,0
162,0,0,0.0,0,0
163,0,0,0.0,0,0
164,12,48,0.04155844155844156,0,0
165,0,0,0.0,0,0
166,0,0,0.0,0,0
167,0,0,0.0,0,0
168,14,62,0.01926444833625219,0,0
169,5,17,0.02830188679245283,0,0
170,16,56,0.024719101123595506,0,0
171,8,42,0.008988764044943821,0,0
172,18,49,0.06306306306306306,1,0
173,2,6,0.25,0,0
174,2,6,0.29411764705882354,0,0
175,5,39,0.002028397565922921,0,0
176,8,53,0.009242144177449169,0,0
177,3,12,0.09278350515463918,0,0
178,0,0,0.0,0,0
179,7,39,0.006355932203389831,0,0
180,7,42,0.0038095238095238095,0,0
181,5,11,0.14285714285714285,0,0
182,0,1,0.0,0,0
183,0,0,0.0,0,0
184,10,35,0.03858520900321544,6,0
185,16,55,0.02564102564102564,0,0
186,5,37,0.0,0,0
187,8,43,0.021442495126705652,0,0
188,35,80,0.36538461538461536,13,0
189,12,46,0.017676767676767676,1,0
190,13,47,0.009900990099009901,1,0
191,0,1,0.0,0,0
192,0,0,0.0,0,0
193,0,0,0.0,0,0
194,0,0,0.0,0,0
195,0,0,0.0,0,0
196,0,0,0.0,0,0
197,0,0,0.0,0,0
198,0,0,0.0,0,0
199,0,0,0.0,0,0
200,0,0,0.0,0,0
201,10,42,0.025936599423631124,0,0
202,10,49,0.009324009324009324,0,0
203,0,0,0.0,0,0
204,16,53,0.021806853582554516,0,0
205,13,47,0.008595988538681949,1,0
206,11,42,0.034782608695652174,4,0
207,14,50,0.002631578947368421,0,0
208,15,53,0.005128205128205128,0,0
209,10,46,0.08413461538461539,12,0
210,11,50,0.030162412993039442,0,0
211,13,47,0.026595744680851064,3,0
212,0,1,0.0,0,0
213,0,0,0.0,0,0
214,0,0,0.0,0,0
215,0,0,0.0,0,0
216,0,1,0.0,0,0
217,11,50,0.048723897911832945,0,0
218,5,18,0.025477707006369428,0,0
219,95,203,0.05263157894736842,0,0
220,0,0,0.0,0,0
221,0,0,0.0,0,0
222,10,47,0.05054945054945055,0,0
223,3,33,0.02112676056338028,0,0
224,7,16,0.14285714285714285,0,0
225,10,37,0.0044444444444444444,0,0
226,4,35,0.0,0,0
227,8,42,0.008403361344537815,0,0
228,35,81,0.1388888888888889,1,0
229,10,43,0.015384615384615385,1,0
230,12,46,0.009852216748768473,1,0
231,0,1,0.0,0,0
232,10,45,0.015584415584415584,0,0
233,11,51,0.006772009029345372,0,0
234,10,46,0.029345372460496615,4,0
235,0,0,0.0,0,0
236,10,52,0.002061855670103093,0,0
237,12,47,0.005154639175257732,0,0
238,6,45,0.07984031936127745,13,0
239,9,49,0.03305785123966942,0,0
240,0,1,0.0,0,0
241,0,2,0.2222222222222222,0,0
242,10,47,0.031331592689295036,0,0
243,6,27,0.00749063670411985,0,0
244,12,47,0.02932551319648094,0,0
245,6,39,0.0043859649122807015,0,0
246,45,121,0.15315315315315314,0,0
247,5,28,0.019169329073482427,0,0
248,6,19,0.018018018018018018,0,0
249,3,7,0.16666666666666666,0,0
250,0,0,0.0,0,0
251,13,53,0.02689486552567237,0,0
252,8,48,0.0078125,0,0
253,3,14,0.028985507246376812,0,0
254,0,1,0.0,0,0
255,10,35,0.03870967741935484,6,0
256,4,10,0.1,0,0
257,8,41,0.004415011037527594,0,0
258,103,224,0.019230769230769232,0,0
259,8,24,0.05405405405405406,0,0
260,0,0,0.0,0,0
261,0,0,0.0,0,0
262,15,57,0.022443890274314215,0,0
263,6,34,0.01675977653631285,0,0
264,5,29,0.013071895424836602,0,0
265,0,0,0.0,0,0
266,0,1,0.0,0,0
267,0,0,0.0,0,0
268,0,0,0.0,0,0
269,10,35,0.038461538461538464,6,0
270,17,57,0.0,0,0
271,5,44,0.0,0,0
272,6,34,0.017721518987341773,2,0
273,30,74,0.42105263157894735,17,0
274,12,49,0.02968036529680365,5,0
275,13,49,0.009324009324009324,1,0
276,2,6,0.019230769230769232,0,0
277,0,0,0.0,0,0
278,0,0,0.0,0,0
279,0,1,0.0,0,0
280,0,0,0.0,0,0
281,0,0,0.0,0,0
282,0,0,0.0,0,0
283,0,0,0.0,0,0
284,0,0,0.0,0,0
285,0,0,0.0,0,0
286,0,0,0.0,0,0
287,0,0,0.0,0,0
288,10,46,0.015151515151515152,0,0
289,0,0,0.0,0,0
290,9,47,0.007425742574257425,0,0
291,10,47,0.004830917874396135,0,0
292,10,51,0.023529411764705882,4,0
293,9,52,0.002044989775051125,0,0
294,11,51,0.0043859649122807015,1,0
295,7,28,0.008771929824561403,0,0
296,6,46,0.06772908366533864,13,0
297,0,0,0.0,0,0
298,0,1,0.0,0,0
299,0,0,0.0,0,0
300,0,0,0.0,0,0
301,0,0,0.0,0,0
302,7,22,0.025806451612903226,0,0
303,0,0,0.0,0,0
304,0,1,0.0,0,0
305,0,0,0.0,0,0
306,0,0,0.0,0,0
307,0,0,0.0,0,0
308,0,0,0.0,0,0
309,12,52,0.031496062992125984,0,0
310,8,31,0.01444043321299639,0,0
311,13,50,0.044386422976501305,0,0
312,8,50,0.016666666666666666,0,0
313,9,47,0.008210180623973728,0,0
314,9,48,0.011538461538461539,3,0
